transaction_id,material_id,plant_id,warehouse_id,transaction_type,quantity,transaction_date,reference_doc
TXN-000669,MAT-00037,PLT-US-01,WH-01,Goods Receipt,76,2026-05-14,PO-00023
TXN-002113,MAT-00338,PLT-US-01,WH-01,Goods Issue,-105,2026-05-14,PO-PROD-00047
TXN-000875,MAT-00041,PLT-IN-03,WH-07,Goods Issue,-64,2026-05-14,PO-PROD-00130
TXN-000847,MAT-00231,PLT-US-01,WH-01,Goods Receipt,7,2026-05-14,PO-00101
TXN-002176,MAT-00257,PLT-DE-02,WH-04,Goods Issue,-248,2026-05-14,PO-PROD-00216
TXN-002652,MAT-00380,PLT-IN-03,WH-07,Goods Receipt,272,2026-05-14,PO-00088
TXN-000737,MAT-00391,PLT-DE-02,WH-04,Transfer,51,2026-05-14,PO-PROD-00044
TXN-000849,MAT-00466,PLT-US-01,WH-01,Goods Issue,-291,2026-05-14,PO-PROD-00042
TXN-001882,MAT-00229,PLT-IN-03,WH-07,Transfer,261,2026-05-15,PO-PROD-00216
TXN-001912,MAT-00468,PLT-IN-03,WH-07,Goods Issue,-50,2026-05-15,PO-PROD-00170
TXN-001627,MAT-00291,PLT-US-01,WH-01,Goods Issue,-100,2026-05-15,PO-PROD-00132
TXN-002722,MAT-00477,PLT-US-01,WH-01,Goods Receipt,119,2026-05-15,PO-00047
TXN-000497,MAT-00394,PLT-IN-03,WH-07,Goods Issue,-139,2026-05-15,PO-PROD-00087
TXN-002910,MAT-00199,PLT-DE-02,WH-04,Goods Receipt,284,2026-05-15,PO-00088
TXN-000253,MAT-00460,PLT-US-01,WH-01,Transfer,223,2026-05-15,PO-PROD-00210
TXN-000653,MAT-00226,PLT-US-01,WH-01,Transfer,61,2026-05-15,PO-PROD-00052
TXN-000128,MAT-00030,PLT-IN-03,WH-07,Goods Issue,-95,2026-05-15,PO-PROD-00112
TXN-000390,MAT-00158,PLT-IN-03,WH-07,Goods Receipt,85,2026-05-15,PO-00074
TXN-002710,MAT-00135,PLT-US-01,WH-01,Goods Receipt,66,2026-05-15,PO-00067
TXN-002370,MAT-00348,PLT-IN-03,WH-07,Goods Issue,-171,2026-05-15,PO-PROD-00145
TXN-001475,MAT-00106,PLT-DE-02,WH-04,Goods Issue,-249,2026-05-15,PO-PROD-00190
TXN-002967,MAT-00091,PLT-US-01,WH-01,Goods Receipt,134,2026-05-15,PO-00037
TXN-001421,MAT-00463,PLT-US-01,WH-01,Adjustment,265,2026-05-15,PO-PROD-00015
TXN-002168,MAT-00391,PLT-DE-02,WH-04,Goods Issue,-216,2026-05-15,PO-PROD-00125
TXN-001162,MAT-00408,PLT-DE-02,WH-04,Goods Receipt,153,2026-05-15,PO-00149
TXN-002393,MAT-00148,PLT-US-01,WH-01,Adjustment,270,2026-05-15,PO-PROD-00189
TXN-000531,MAT-00306,PLT-US-01,WH-01,Goods Receipt,132,2026-05-15,PO-00080
TXN-001737,MAT-00107,PLT-US-01,WH-01,Goods Issue,-61,2026-05-15,PO-PROD-00132
TXN-002222,MAT-00283,PLT-IN-03,WH-07,Goods Issue,-181,2026-05-15,PO-PROD-00011
TXN-002590,MAT-00318,PLT-US-01,WH-01,Goods Receipt,150,2026-05-15,PO-00137
TXN-000754,MAT-00233,PLT-US-01,WH-01,Adjustment,280,2026-05-15,PO-PROD-00001
TXN-000727,MAT-00005,PLT-DE-02,WH-04,Goods Issue,-264,2026-05-15,PO-PROD-00100
TXN-001288,MAT-00411,PLT-DE-02,WH-04,Goods Issue,-141,2026-05-15,PO-PROD-00077
TXN-001625,MAT-00365,PLT-US-01,WH-01,Goods Issue,-135,2026-05-15,PO-PROD-00015
TXN-002437,MAT-00213,PLT-US-01,WH-01,Goods Issue,-140,2026-05-15,PO-PROD-00029
TXN-001687,MAT-00056,PLT-DE-02,WH-04,Goods Receipt,226,2026-05-15,PO-00009
TXN-002357,MAT-00049,PLT-US-01,WH-01,Adjustment,210,2026-05-15,PO-PROD-00037
TXN-000310,MAT-00316,PLT-DE-02,WH-04,Goods Issue,-212,2026-05-15,PO-PROD-00188
TXN-000100,MAT-00443,PLT-DE-02,WH-04,Goods Issue,-89,2026-05-15,PO-PROD-00082
TXN-000839,MAT-00116,PLT-US-01,WH-01,Goods Issue,-186,2026-05-15,PO-PROD-00186
TXN-001413,MAT-00118,PLT-US-01,WH-01,Adjustment,80,2026-05-15,PO-PROD-00162
TXN-003159,MAT-00390,PLT-US-01,WH-01,Adjustment,50,2026-05-16,PO-PROD-00190
TXN-002884,MAT-00156,PLT-DE-02,WH-04,Goods Receipt,278,2026-05-16,PO-00027
TXN-001332,MAT-00354,PLT-IN-03,WH-07,Goods Receipt,202,2026-05-16,PO-00061
TXN-003114,MAT-00351,PLT-IN-03,WH-07,Goods Issue,-106,2026-05-16,PO-PROD-00017
TXN-002040,MAT-00472,PLT-IN-03,WH-07,Goods Receipt,127,2026-05-16,PO-00125
TXN-003056,MAT-00193,PLT-IN-03,WH-07,Goods Issue,-283,2026-05-16,PO-PROD-00079
TXN-002202,MAT-00388,PLT-US-01,WH-01,Goods Receipt,245,2026-05-16,PO-00053
TXN-001366,MAT-00481,PLT-DE-02,WH-04,Goods Issue,-89,2026-05-16,PO-PROD-00005
TXN-002959,MAT-00491,PLT-DE-02,WH-04,Goods Receipt,139,2026-05-16,PO-00097
TXN-001334,MAT-00406,PLT-IN-03,WH-07,Adjustment,57,2026-05-16,PO-PROD-00186
TXN-001489,MAT-00331,PLT-US-01,WH-01,Goods Receipt,212,2026-05-16,PO-00023
TXN-003177,MAT-00192,PLT-DE-02,WH-04,Goods Issue,-96,2026-05-16,PO-PROD-00052
TXN-001906,MAT-00166,PLT-IN-03,WH-07,Goods Issue,-164,2026-05-16,PO-PROD-00183
TXN-002037,MAT-00390,PLT-US-01,WH-01,Goods Issue,-168,2026-05-16,PO-PROD-00083
TXN-001811,MAT-00088,PLT-DE-02,WH-04,Adjustment,70,2026-05-16,PO-PROD-00071
TXN-002937,MAT-00410,PLT-IN-03,WH-07,Goods Issue,-232,2026-05-16,PO-PROD-00128
TXN-002062,MAT-00414,PLT-US-01,WH-01,Adjustment,31,2026-05-16,PO-PROD-00014
TXN-001190,MAT-00329,PLT-IN-03,WH-07,Transfer,75,2026-05-16,PO-PROD-00200
TXN-001640,MAT-00049,PLT-US-01,WH-01,Goods Issue,-81,2026-05-16,PO-PROD-00073
TXN-001102,MAT-00165,PLT-DE-02,WH-04,Goods Issue,-280,2026-05-16,PO-PROD-00052
TXN-000165,MAT-00375,PLT-IN-03,WH-07,Adjustment,154,2026-05-16,PO-PROD-00072
TXN-002940,MAT-00400,PLT-DE-02,WH-04,Adjustment,207,2026-05-16,PO-PROD-00041
TXN-000664,MAT-00462,PLT-IN-03,WH-07,Goods Issue,-250,2026-05-16,PO-PROD-00196
TXN-003198,MAT-00384,PLT-IN-03,WH-07,Goods Issue,-244,2026-05-16,PO-PROD-00119
TXN-002325,MAT-00037,PLT-US-01,WH-01,Goods Issue,-62,2026-05-16,PO-PROD-00198
TXN-000836,MAT-00131,PLT-DE-02,WH-04,Goods Receipt,163,2026-05-16,PO-00140
TXN-002584,MAT-00201,PLT-US-01,WH-01,Goods Receipt,73,2026-05-16,PO-00086
TXN-002806,MAT-00481,PLT-DE-02,WH-04,Goods Issue,-213,2026-05-16,PO-PROD-00053
TXN-001521,MAT-00043,PLT-DE-02,WH-04,Transfer,143,2026-05-16,PO-PROD-00158
TXN-001348,MAT-00291,PLT-US-01,WH-01,Goods Receipt,141,2026-05-16,PO-00045
TXN-001524,MAT-00191,PLT-IN-03,WH-07,Transfer,149,2026-05-16,PO-PROD-00047
TXN-002234,MAT-00237,PLT-US-01,WH-01,Goods Issue,-49,2026-05-16,PO-PROD-00135
TXN-000201,MAT-00480,PLT-IN-03,WH-07,Adjustment,140,2026-05-16,PO-PROD-00080
TXN-001212,MAT-00030,PLT-IN-03,WH-07,Goods Receipt,114,2026-05-16,PO-00056
TXN-003106,MAT-00140,PLT-US-01,WH-01,Goods Receipt,8,2026-05-16,PO-00126
TXN-001202,MAT-00229,PLT-IN-03,WH-07,Goods Receipt,72,2026-05-16,PO-00001
TXN-001970,MAT-00029,PLT-IN-03,WH-07,Goods Issue,-186,2026-05-16,PO-PROD-00057
TXN-000349,MAT-00342,PLT-IN-03,WH-07,Goods Receipt,189,2026-05-16,PO-00126
TXN-002798,MAT-00257,PLT-DE-02,WH-04,Goods Issue,-282,2026-05-16,PO-PROD-00154
TXN-000169,MAT-00345,PLT-DE-02,WH-04,Goods Issue,-40,2026-05-16,PO-PROD-00114
TXN-000920,MAT-00466,PLT-US-01,WH-01,Goods Receipt,130,2026-05-16,PO-00142
TXN-001501,MAT-00006,PLT-DE-02,WH-04,Adjustment,258,2026-05-16,PO-PROD-00002
TXN-002371,MAT-00224,PLT-IN-03,WH-07,Goods Receipt,23,2026-05-16,PO-00050
TXN-002326,MAT-00171,PLT-US-01,WH-01,Goods Issue,-275,2026-05-16,PO-PROD-00166
TXN-002185,MAT-00422,PLT-DE-02,WH-04,Goods Receipt,283,2026-05-16,PO-00010
TXN-000322,MAT-00388,PLT-US-01,WH-01,Goods Issue,-169,2026-05-16,PO-PROD-00005
TXN-001734,MAT-00100,PLT-US-01,WH-01,Goods Issue,-6,2026-05-17,PO-PROD-00212
TXN-002664,MAT-00468,PLT-IN-03,WH-07,Goods Issue,-121,2026-05-17,PO-PROD-00002
TXN-002218,MAT-00439,PLT-IN-03,WH-07,Goods Receipt,134,2026-05-17,PO-00065
TXN-002147,MAT-00180,PLT-DE-02,WH-04,Adjustment,171,2026-05-17,PO-PROD-00052
TXN-000148,MAT-00134,PLT-US-01,WH-01,Goods Issue,-275,2026-05-17,PO-PROD-00033
TXN-002149,MAT-00383,PLT-US-01,WH-01,Goods Receipt,124,2026-05-17,PO-00024
TXN-002215,MAT-00334,PLT-IN-03,WH-07,Goods Receipt,49,2026-05-17,PO-00092
TXN-001849,MAT-00018,PLT-IN-03,WH-07,Goods Receipt,85,2026-05-17,PO-00029
TXN-002565,MAT-00311,PLT-IN-03,WH-07,Goods Receipt,78,2026-05-17,PO-00053
TXN-000563,MAT-00415,PLT-IN-03,WH-07,Goods Issue,-274,2026-05-17,PO-PROD-00013
TXN-001114,MAT-00387,PLT-US-01,WH-01,Adjustment,151,2026-05-17,PO-PROD-00062
TXN-002744,MAT-00110,PLT-IN-03,WH-07,Goods Issue,-31,2026-05-17,PO-PROD-00010
TXN-001338,MAT-00354,PLT-IN-03,WH-07,Goods Issue,-99,2026-05-17,PO-PROD-00001
TXN-000202,MAT-00347,PLT-US-01,WH-01,Goods Issue,-172,2026-05-17,PO-PROD-00023
TXN-002789,MAT-00075,PLT-IN-03,WH-07,Goods Issue,-242,2026-05-17,PO-PROD-00144
TXN-000342,MAT-00213,PLT-DE-02,WH-04,Adjustment,11,2026-05-17,PO-PROD-00025
TXN-000139,MAT-00038,PLT-US-01,WH-01,Adjustment,197,2026-05-17,PO-PROD-00127
TXN-001987,MAT-00383,PLT-DE-02,WH-04,Goods Issue,-243,2026-05-17,PO-PROD-00062
TXN-002977,MAT-00400,PLT-DE-02,WH-04,Adjustment,137,2026-05-17,PO-PROD-00077
TXN-003188,MAT-00146,PLT-DE-02,WH-04,Goods Receipt,173,2026-05-17,PO-00055
TXN-001510,MAT-00258,PLT-US-01,WH-01,Goods Receipt,194,2026-05-17,PO-00054
TXN-002808,MAT-00283,PLT-IN-03,WH-07,Goods Issue,-54,2026-05-17,PO-PROD-00145
TXN-002166,MAT-00441,PLT-US-01,WH-01,Goods Receipt,66,2026-05-17,PO-00121
TXN-002338,MAT-00075,PLT-IN-03,WH-07,Goods Receipt,116,2026-05-17,PO-00118
TXN-000793,MAT-00155,PLT-IN-03,WH-07,Adjustment,44,2026-05-17,PO-PROD-00056
TXN-000998,MAT-00313,PLT-IN-03,WH-07,Transfer,89,2026-05-17,PO-PROD-00078
TXN-002892,MAT-00006,PLT-DE-02,WH-04,Transfer,95,2026-05-17,PO-PROD-00202
TXN-001647,MAT-00420,PLT-IN-03,WH-07,Goods Issue,-287,2026-05-17,PO-PROD-00076
TXN-001918,MAT-00085,PLT-IN-03,WH-07,Goods Issue,-145,2026-05-17,PO-PROD-00068
TXN-000572,MAT-00291,PLT-US-01,WH-01,Goods Issue,-41,2026-05-17,PO-PROD-00185
TXN-000835,MAT-00333,PLT-DE-02,WH-04,Goods Receipt,216,2026-05-17,PO-00113
TXN-001488,MAT-00430,PLT-US-01,WH-01,Goods Receipt,289,2026-05-17,PO-00007
TXN-003046,MAT-00356,PLT-DE-02,WH-04,Goods Receipt,64,2026-05-17,PO-00141
TXN-001678,MAT-00105,PLT-DE-02,WH-04,Goods Issue,-56,2026-05-17,PO-PROD-00152
TXN-002586,MAT-00492,PLT-US-01,WH-01,Goods Receipt,69,2026-05-17,PO-00023
TXN-001147,MAT-00419,PLT-DE-02,WH-04,Transfer,191,2026-05-17,PO-PROD-00076
TXN-001700,MAT-00164,PLT-IN-03,WH-07,Goods Issue,-215,2026-05-17,PO-PROD-00146
TXN-000796,MAT-00285,PLT-DE-02,WH-04,Goods Receipt,72,2026-05-17,PO-00076
TXN-002013,MAT-00452,PLT-US-01,WH-01,Goods Receipt,185,2026-05-17,PO-00147
TXN-000163,MAT-00184,PLT-IN-03,WH-07,Goods Receipt,294,2026-05-17,PO-00038
TXN-001302,MAT-00114,PLT-US-01,WH-01,Goods Receipt,16,2026-05-18,PO-00036
TXN-001584,MAT-00498,PLT-IN-03,WH-07,Adjustment,50,2026-05-18,PO-PROD-00046
TXN-001223,MAT-00218,PLT-US-01,WH-01,Goods Receipt,35,2026-05-18,PO-00040
TXN-000275,MAT-00199,PLT-DE-02,WH-04,Transfer,162,2026-05-18,PO-PROD-00105
TXN-000034,MAT-00422,PLT-DE-02,WH-04,Goods Receipt,206,2026-05-18,PO-00106
TXN-000376,MAT-00229,PLT-IN-03,WH-07,Goods Issue,-112,2026-05-18,PO-PROD-00189
TXN-001196,MAT-00383,PLT-DE-02,WH-04,Goods Issue,-187,2026-05-18,PO-PROD-00174
TXN-001644,MAT-00175,PLT-DE-02,WH-04,Goods Issue,-90,2026-05-18,PO-PROD-00056
TXN-000659,MAT-00298,PLT-US-01,WH-01,Goods Receipt,155,2026-05-18,PO-00030
TXN-001180,MAT-00019,PLT-IN-03,WH-07,Goods Receipt,93,2026-05-18,PO-00075
TXN-001759,MAT-00496,PLT-US-01,WH-01,Goods Issue,-182,2026-05-18,PO-PROD-00216
TXN-001659,MAT-00492,PLT-US-01,WH-01,Goods Receipt,115,2026-05-18,PO-00050
TXN-002889,MAT-00476,PLT-DE-02,WH-04,Goods Issue,-225,2026-05-18,PO-PROD-00196
TXN-001148,MAT-00061,PLT-US-01,WH-01,Goods Receipt,234,2026-05-18,PO-00121
TXN-000642,MAT-00411,PLT-DE-02,WH-04,Transfer,7,2026-05-18,PO-PROD-00211
TXN-003089,MAT-00338,PLT-US-01,WH-01,Goods Receipt,155,2026-05-18,PO-00012
TXN-003016,MAT-00127,PLT-IN-03,WH-07,Goods Issue,-265,2026-05-18,PO-PROD-00073
TXN-001602,MAT-00128,PLT-IN-03,WH-07,Goods Issue,-232,2026-05-18,PO-PROD-00205
TXN-000155,MAT-00158,PLT-IN-03,WH-07,Goods Issue,-160,2026-05-18,PO-PROD-00041
TXN-000541,MAT-00398,PLT-DE-02,WH-04,Goods Receipt,119,2026-05-18,PO-00137
TXN-002979,MAT-00049,PLT-US-01,WH-01,Goods Issue,-55,2026-05-18,PO-PROD-00045
TXN-000112,MAT-00206,PLT-IN-03,WH-07,Goods Issue,-54,2026-05-18,PO-PROD-00214
TXN-002030,MAT-00119,PLT-IN-03,WH-07,Goods Issue,-33,2026-05-18,PO-PROD-00219
TXN-000589,MAT-00302,PLT-US-01,WH-01,Goods Issue,-213,2026-05-18,PO-PROD-00123
TXN-001554,MAT-00227,PLT-US-01,WH-01,Goods Receipt,271,2026-05-18,PO-00126
TXN-001994,MAT-00332,PLT-US-01,WH-01,Goods Issue,-231,2026-05-18,PO-PROD-00177
TXN-000693,MAT-00299,PLT-US-01,WH-01,Goods Issue,-145,2026-05-18,PO-PROD-00084
TXN-002985,MAT-00428,PLT-IN-03,WH-07,Goods Issue,-223,2026-05-18,PO-PROD-00189
TXN-000932,MAT-00065,PLT-US-01,WH-01,Adjustment,68,2026-05-18,PO-PROD-00194
TXN-000092,MAT-00372,PLT-DE-02,WH-04,Goods Issue,-269,2026-05-18,PO-PROD-00062
TXN-001402,MAT-00287,PLT-DE-02,WH-04,Goods Issue,-100,2026-05-18,PO-PROD-00167
TXN-001335,MAT-00463,PLT-US-01,WH-01,Goods Receipt,86,2026-05-19,PO-00087
TXN-002964,MAT-00257,PLT-DE-02,WH-04,Goods Issue,-48,2026-05-19,PO-PROD-00101
TXN-002570,MAT-00108,PLT-US-01,WH-01,Goods Issue,-171,2026-05-19,PO-PROD-00065
TXN-000187,MAT-00109,PLT-IN-03,WH-07,Goods Issue,-163,2026-05-19,PO-PROD-00118
TXN-000126,MAT-00351,PLT-IN-03,WH-07,Goods Receipt,169,2026-05-19,PO-00044
TXN-002634,MAT-00070,PLT-US-01,WH-01,Adjustment,201,2026-05-19,PO-PROD-00080
TXN-001182,MAT-00092,PLT-DE-02,WH-04,Transfer,235,2026-05-19,PO-PROD-00133
TXN-002881,MAT-00268,PLT-US-01,WH-01,Goods Issue,-297,2026-05-19,PO-PROD-00020
TXN-002882,MAT-00100,PLT-US-01,WH-01,Goods Issue,-142,2026-05-19,PO-PROD-00117
TXN-002917,MAT-00372,PLT-DE-02,WH-04,Transfer,176,2026-05-19,PO-PROD-00166
TXN-002106,MAT-00004,PLT-US-01,WH-01,Goods Issue,-228,2026-05-19,PO-PROD-00143
TXN-001486,MAT-00045,PLT-DE-02,WH-04,Goods Receipt,119,2026-05-19,PO-00099
TXN-001727,MAT-00298,PLT-DE-02,WH-04,Goods Receipt,156,2026-05-19,PO-00037
TXN-001141,MAT-00355,PLT-IN-03,WH-07,Goods Issue,-273,2026-05-19,PO-PROD-00047
TXN-001010,MAT-00185,PLT-IN-03,WH-07,Goods Issue,-109,2026-05-19,PO-PROD-00030
TXN-002420,MAT-00477,PLT-US-01,WH-01,Goods Issue,-6,2026-05-19,PO-PROD-00181
TXN-002035,MAT-00108,PLT-US-01,WH-01,Goods Receipt,282,2026-05-19,PO-00084
TXN-001016,MAT-00213,PLT-DE-02,WH-04,Transfer,119,2026-05-19,PO-PROD-00143
TXN-002059,MAT-00152,PLT-US-01,WH-01,Goods Issue,-204,2026-05-19,PO-PROD-00145
TXN-000921,MAT-00337,PLT-DE-02,WH-04,Goods Issue,-270,2026-05-19,PO-PROD-00039
TXN-002434,MAT-00008,PLT-IN-03,WH-07,Goods Issue,-91,2026-05-19,PO-PROD-00018
TXN-001050,MAT-00182,PLT-US-01,WH-01,Goods Issue,-112,2026-05-19,PO-PROD-00002
TXN-002715,MAT-00113,PLT-IN-03,WH-07,Goods Issue,-144,2026-05-19,PO-PROD-00054
TXN-000792,MAT-00200,PLT-US-01,WH-01,Goods Receipt,258,2026-05-19,PO-00020
TXN-000962,MAT-00216,PLT-DE-02,WH-04,Goods Issue,-138,2026-05-19,PO-PROD-00131
TXN-001395,MAT-00244,PLT-DE-02,WH-04,Goods Issue,-223,2026-05-19,PO-PROD-00124
TXN-000167,MAT-00409,PLT-DE-02,WH-04,Adjustment,82,2026-05-19,PO-PROD-00008
TXN-000346,MAT-00227,PLT-US-01,WH-01,Goods Receipt,268,2026-05-19,PO-00133
TXN-001840,MAT-00114,PLT-US-01,WH-01,Goods Issue,-100,2026-05-19,PO-PROD-00023
TXN-000682,MAT-00184,PLT-IN-03,WH-07,Goods Issue,-87,2026-05-19,PO-PROD-00183
TXN-001845,MAT-00190,PLT-US-01,WH-01,Goods Issue,-283,2026-05-19,PO-PROD-00103
TXN-000446,MAT-00350,PLT-IN-03,WH-07,Goods Receipt,89,2026-05-19,PO-00016
TXN-002021,MAT-00055,PLT-DE-02,WH-04,Goods Receipt,134,2026-05-19,PO-00095
TXN-000750,MAT-00106,PLT-DE-02,WH-04,Goods Receipt,99,2026-05-19,PO-00037
TXN-002688,MAT-00161,PLT-IN-03,WH-07,Goods Receipt,209,2026-05-19,PO-00055
TXN-002901,MAT-00109,PLT-IN-03,WH-07,Goods Issue,-150,2026-05-19,PO-PROD-00203
TXN-001313,MAT-00456,PLT-DE-02,WH-04,Goods Receipt,79,2026-05-19,PO-00086
TXN-000197,MAT-00350,PLT-IN-03,WH-07,Goods Receipt,234,2026-05-19,PO-00118
TXN-003054,MAT-00115,PLT-DE-02,WH-04,Goods Receipt,273,2026-05-19,PO-00012
TXN-003070,MAT-00176,PLT-US-01,WH-01,Adjustment,49,2026-05-20,PO-PROD-00107
TXN-002010,MAT-00392,PLT-DE-02,WH-04,Goods Issue,-114,2026-05-20,PO-PROD-00132
TXN-001152,MAT-00046,PLT-DE-02,WH-04,Transfer,270,2026-05-20,PO-PROD-00103
TXN-000047,MAT-00385,PLT-DE-02,WH-04,Goods Receipt,166,2026-05-20,PO-00008
TXN-000817,MAT-00396,PLT-US-01,WH-01,Goods Receipt,283,2026-05-20,PO-00145
TXN-002558,MAT-00160,PLT-US-01,WH-01,Goods Issue,-36,2026-05-20,PO-PROD-00064
TXN-000084,MAT-00469,PLT-IN-03,WH-07,Goods Receipt,134,2026-05-20,PO-00073
TXN-003189,MAT-00382,PLT-US-01,WH-01,Goods Receipt,111,2026-05-20,PO-00080
TXN-001531,MAT-00092,PLT-DE-02,WH-04,Goods Issue,-98,2026-05-20,PO-PROD-00031
TXN-001205,MAT-00145,PLT-DE-02,WH-04,Goods Receipt,153,2026-05-20,PO-00009
TXN-000040,MAT-00134,PLT-US-01,WH-01,Adjustment,31,2026-05-20,PO-PROD-00152
TXN-000994,MAT-00310,PLT-IN-03,WH-07,Goods Issue,-89,2026-05-20,PO-PROD-00031
TXN-001933,MAT-00180,PLT-DE-02,WH-04,Goods Receipt,8,2026-05-20,PO-00037
TXN-001634,MAT-00245,PLT-IN-03,WH-07,Transfer,200,2026-05-20,PO-PROD-00020
TXN-000953,MAT-00123,PLT-US-01,WH-01,Goods Issue,-89,2026-05-20,PO-PROD-00149
TXN-001372,MAT-00033,PLT-US-01,WH-01,Goods Issue,-55,2026-05-20,PO-PROD-00121
TXN-001474,MAT-00224,PLT-IN-03,WH-07,Goods Receipt,16,2026-05-20,PO-00068
TXN-000690,MAT-00384,PLT-IN-03,WH-07,Goods Issue,-7,2026-05-20,PO-PROD-00071
TXN-000238,MAT-00477,PLT-US-01,WH-01,Transfer,108,2026-05-20,PO-PROD-00142
TXN-001051,MAT-00157,PLT-IN-03,WH-07,Goods Issue,-160,2026-05-20,PO-PROD-00142
TXN-003141,MAT-00269,PLT-US-01,WH-01,Transfer,18,2026-05-20,PO-PROD-00063
TXN-003130,MAT-00258,PLT-US-01,WH-01,Goods Receipt,40,2026-05-20,PO-00057
TXN-000799,MAT-00037,PLT-US-01,WH-01,Goods Issue,-109,2026-05-20,PO-PROD-00006
TXN-001874,MAT-00280,PLT-DE-02,WH-04,Transfer,214,2026-05-20,PO-PROD-00084
TXN-000068,MAT-00192,PLT-DE-02,WH-04,Goods Issue,-16,2026-05-20,PO-PROD-00039
TXN-002765,MAT-00269,PLT-US-01,WH-01,Goods Issue,-262,2026-05-20,PO-PROD-00094
TXN-000221,MAT-00409,PLT-DE-02,WH-04,Goods Issue,-201,2026-05-21,PO-PROD-00015
TXN-003026,MAT-00492,PLT-US-01,WH-01,Goods Receipt,203,2026-05-21,PO-00043
TXN-002876,MAT-00302,PLT-US-01,WH-01,Goods Receipt,250,2026-05-21,PO-00063
TXN-001043,MAT-00473,PLT-IN-03,WH-07,Goods Receipt,249,2026-05-21,PO-00057
TXN-001201,MAT-00323,PLT-DE-02,WH-04,Goods Issue,-259,2026-05-21,PO-PROD-00157
TXN-001942,MAT-00174,PLT-IN-03,WH-07,Goods Issue,-252,2026-05-21,PO-PROD-00176
TXN-001203,MAT-00269,PLT-US-01,WH-01,Transfer,61,2026-05-21,PO-PROD-00066
TXN-000758,MAT-00334,PLT-IN-03,WH-07,Goods Receipt,197,2026-05-21,PO-00017
TXN-002637,MAT-00308,PLT-IN-03,WH-07,Goods Issue,-227,2026-05-21,PO-PROD-00174
TXN-000964,MAT-00479,PLT-US-01,WH-01,Goods Issue,-196,2026-05-21,PO-PROD-00010
TXN-002274,MAT-00340,PLT-US-01,WH-01,Goods Issue,-112,2026-05-21,PO-PROD-00158
TXN-000891,MAT-00308,PLT-IN-03,WH-07,Goods Receipt,234,2026-05-21,PO-00001
TXN-000502,MAT-00030,PLT-IN-03,WH-07,Goods Issue,-32,2026-05-21,PO-PROD-00063
TXN-000597,MAT-00271,PLT-US-01,WH-01,Transfer,295,2026-05-21,PO-PROD-00029
TXN-001387,MAT-00316,PLT-DE-02,WH-04,Transfer,61,2026-05-21,PO-PROD-00108
TXN-001074,MAT-00353,PLT-IN-03,WH-07,Goods Issue,-167,2026-05-21,PO-PROD-00120
TXN-001822,MAT-00419,PLT-DE-02,WH-04,Goods Issue,-211,2026-05-21,PO-PROD-00134
TXN-000328,MAT-00075,PLT-IN-03,WH-07,Goods Issue,-267,2026-05-21,PO-PROD-00173
TXN-000935,MAT-00437,PLT-US-01,WH-01,Goods Issue,-143,2026-05-21,PO-PROD-00012
TXN-001803,MAT-00437,PLT-US-01,WH-01,Goods Issue,-286,2026-05-21,PO-PROD-00142
TXN-000469,MAT-00404,PLT-DE-02,WH-04,Adjustment,209,2026-05-21,PO-PROD-00036
TXN-001077,MAT-00227,PLT-US-01,WH-01,Goods Issue,-256,2026-05-21,PO-PROD-00076
TXN-000175,MAT-00166,PLT-IN-03,WH-07,Goods Receipt,6,2026-05-21,PO-00010
TXN-000970,MAT-00329,PLT-IN-03,WH-07,Goods Issue,-74,2026-05-21,PO-PROD-00026
TXN-002902,MAT-00457,PLT-IN-03,WH-07,Goods Issue,-65,2026-05-21,PO-PROD-00194
TXN-002523,MAT-00173,PLT-US-01,WH-01,Goods Issue,-35,2026-05-21,PO-PROD-00201
TXN-001653,MAT-00284,PLT-DE-02,WH-04,Transfer,198,2026-05-21,PO-PROD-00189
TXN-000453,MAT-00094,PLT-IN-03,WH-07,Transfer,239,2026-05-21,PO-PROD-00193
TXN-002085,MAT-00011,PLT-US-01,WH-01,Goods Issue,-246,2026-05-21,PO-PROD-00165
TXN-002097,MAT-00411,PLT-DE-02,WH-04,Goods Issue,-190,2026-05-21,PO-PROD-00165
TXN-001663,MAT-00241,PLT-DE-02,WH-04,Goods Issue,-35,2026-05-21,PO-PROD-00135
TXN-001550,MAT-00284,PLT-IN-03,WH-07,Goods Issue,-38,2026-05-21,PO-PROD-00050
TXN-001426,MAT-00439,PLT-IN-03,WH-07,Goods Receipt,135,2026-05-21,PO-00055
TXN-002850,MAT-00070,PLT-US-01,WH-01,Goods Receipt,21,2026-05-21,PO-00011
TXN-000830,MAT-00387,PLT-US-01,WH-01,Goods Receipt,18,2026-05-21,PO-00143
TXN-001901,MAT-00025,PLT-DE-02,WH-04,Goods Receipt,104,2026-05-21,PO-00036
TXN-001004,MAT-00105,PLT-DE-02,WH-04,Transfer,50,2026-05-21,PO-PROD-00162
TXN-001241,MAT-00147,PLT-US-01,WH-01,Adjustment,29,2026-05-22,PO-PROD-00103
TXN-001982,MAT-00426,PLT-DE-02,WH-04,Goods Receipt,279,2026-05-22,PO-00103
TXN-000548,MAT-00345,PLT-DE-02,WH-04,Goods Receipt,50,2026-05-22,PO-00003
TXN-000209,MAT-00479,PLT-US-01,WH-01,Goods Receipt,120,2026-05-22,PO-00043
